Latitude (decimal degrees):	50.830
Longitude (decimal degrees):	4.350
Elevation (m):	61
Radiation database:	PVGIS-SARAH3


Slope: 90 deg. 
Azimuth: -90 deg. 
time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20110208:0610,0.0,0.0,0.0,0.0,3.88,2.21,0.0
20110208:0710,0.0,0.0,0.0,0.0,2.67,2.14,0.0
20110208:0810,242.5,85.39,9.0,7.83,2.26,1.79,0.0
20110208:0910,384.43,104.57,22.4,14.85,4.02,1.24,0.0
20110208:1010,313.1,82.03,33.0,20.21,5.82,1.24,0.0
20110208:1110,138.54,61.74,38.2,23.4,7.02,1.03,0.0
20110208:1210,0.0,37.38,10.5,24.1,7.81,0.83,0.0
20110208:1310,0.0,38.45,10.8,22.2,8.24,0.62,0.0
20110208:1410,0.0,29.55,8.3,17.94,8.45,0.55,0.0
20110208:1510,0.0,21.0,5.9,11.74,8.38,0.41,0.0
20110208:1610,0.0,7.48,2.1,4.1,7.96,0.55,0.0
20110208:1710,0.0,0.0,0.0,0.0,6.12,1.59,0.0
20110208:1810,0.0,0.0,0.0,0.0,3.88,2.14,0.0
20110208:1910,0.0,0.0,0.0,0.0,2.53,2.14,0.0
20110208:2010,0.0,0.0,0.0,0.0,1.41,2.21,0.0
20110208:2110,0.0,0.0,0.0,0.0,0.74,2.34,0.0
20110208:2210,0.0,0.0,0.0,0.0,0.28,2.41,0.0
20110208:2310,0.0,0.0,0.0,0.0,-0.05,2.41,0.0
20110209:0010,0.0,0.0,0.0,0.0,-0.4,2.34,0.0
20110209:0110,0.0,0.0,0.0,0.0,-0.68,2.28,0.0
20110209:0210,0.0,0.0,0.0,0.0,-0.58,2.21,0.0
20110209:0310,0.0,0.0,0.0,0.0,-0.67,2.34,0.0
20110209:0410,0.0,0.0,0.0,0.0,-0.18,2.28,0.0
20110209:0510,0.0,0.0,0.0,0.0,0.18,2.34,0.0
20110209:0610,0.0,0.0,0.0,0.0,0.36,2.34,0.0
20110209:0710,0.0,0.0,0.0,0.0,0.34,2.48,0.0
20110209:0810,154.8,69.77,8.2,8.09,1.32,2.34,0.0
20110209:0910,321.65,111.18,21.5,15.13,3.7,2.07,0.0
20110209:1010,274.83,93.72,31.9,20.51,5.84,2.28,0.0
20110209:1110,140.07,60.25,38.6,23.72,7.69,2.62,0.0
20110209:1210,0.0,40.94,11.5,24.42,9.08,2.97,0.0
20110209:1310,0.0,46.28,13.0,22.52,10.06,3.59,0.0
20110209:1410,0.0,46.64,13.1,18.24,10.59,3.66,0.0
20110209:1510,0.0,27.77,7.8,12.03,10.44,2.83,0.0
20110209:1610,0.0,8.19,2.3,4.37,9.68,2.55,0.0
20110209:1710,0.0,0.0,0.0,0.0,8.21,2.69,0.0
20110209:1810,0.0,0.0,0.0,0.0,7.26,2.97,0.0
20110209:1910,0.0,0.0,0.0,0.0,5.66,3.59,0.0
20110209:2010,0.0,0.0,0.0,0.0,5.06,3.79,0.0
20110209:2110,0.0,0.0,0.0,0.0,4.45,3.93,0.0
20110209:2210,0.0,0.0,0.0,0.0,3.82,3.86,0.0
20110209:2310,0.0,0.0,0.0,0.0,3.37,3.79,0.0
20110210:0010,0.0,0.0,0.0,0.0,3.0,3.72,0.0
20110210:0110,0.0,0.0,0.0,0.0,2.84,3.72,0.0
20110210:0210,0.0,0.0,0.0,0.0,2.88,3.66,0.0
20110210:0310,0.0,0.0,0.0,0.0,2.94,3.66,0.0
20110210:0410,0.0,0.0,0.0,0.0,3.08,3.59,0.0
20110210:0510,0.0,0.0,0.0,0.0,3.03,3.59,0.0
20110210:0610,0.0,0.0,0.0,0.0,2.82,3.59,0.0
20110210:0710,0.0,0.0,0.0,0.0,4.27,3.66,0.0
20110210:0810,111.2,58.96,7.7,8.36,4.47,3.66,0.0
20110210:0910,173.87,104.72,18.3,15.42,5.68,3.72,0.0
20110210:1010,205.75,107.89,29.4,20.81,7.03,4.0,0.0
20110210:1110,46.54,105.05,28.5,24.04,8.55,4.34,0.0
20110210:1210,0.0,67.28,18.9,24.74,9.51,4.76,0.0
20110210:1310,0.0,42.72,12.0,22.84,9.67,4.41,0.0
20110210:1410,0.0,18.51,5.2,18.55,9.29,4.48,0.0
20110210:1510,0.0,18.51,5.2,12.32,9.05,4.69,0.0
20110210:1610,0.0,7.12,2.0,4.64,8.66,4.76,0.0
20110210:1710,0.0,0.0,0.0,0.0,8.76,5.03,0.0
20110210:1810,0.0,0.0,0.0,0.0,9.17,5.31,0.0
20110210:1910,0.0,0.0,0.0,0.0,8.93,5.38,0.0
20110210:2010,0.0,0.0,0.0,0.0,9.43,5.93,0.0
20110210:2110,0.0,0.0,0.0,0.0,9.84,6.41,0.0
20110210:2210,0.0,0.0,0.0,0.0,10.08,6.34,0.0
20110210:2310,0.0,0.0,0.0,0.0,10.04,6.07,0.0
20110211:0010,0.0,0.0,0.0,0.0,10.05,5.93,0.0
20110211:0110,0.0,0.0,0.0,0.0,9.93,5.66,0.0
20110211:0210,0.0,0.0,0.0,0.0,9.85,5.24,0.0
20110211:0310,0.0,0.0,0.0,0.0,9.73,4.76,0.0
20110211:0410,0.0,0.0,0.0,0.0,9.71,4.55,0.0
20110211:0510,0.0,0.0,0.0,0.0,9.62,4.41,0.0
20110211:0610,0.0,0.0,0.0,0.0,9.54,4.28,0.0
20110211:0710,0.0,0.0,0.0,0.0,9.69,4.21,0.0
20110211:0810,0.0,4.98,1.0,8.63,9.6,4.07,0.0
20110211:0910,0.0,11.47,2.3,15.71,9.61,4.0,0.0
20110211:1010,0.0,23.43,4.7,21.12,9.82,3.86,0.0
20110211:1110,0.0,22.93,4.6,24.36,9.87,3.93,0.0
20110211:1210,0.0,17.09,4.8,25.07,9.92,4.14,0.0
20110211:1310,0.0,12.46,3.5,23.16,10.08,3.59,0.0
20110211:1410,0.0,37.74,10.6,18.86,10.47,4.41,0.0
20110211:1510,0.0,27.06,7.6,12.61,10.98,4.07,0.0
20110211:1610,0.0,10.32,2.9,4.92,11.17,3.79,0.0
20110211:1710,0.0,0.0,0.0,0.0,10.83,3.52,0.0
20110211:1810,0.0,0.0,0.0,0.0,10.09,3.17,0.0
20110211:1910,0.0,0.0,0.0,0.0,9.86,2.76,0.0
20110211:2010,0.0,0.0,0.0,0.0,9.48,2.62,0.0
20110211:2110,0.0,0.0,0.0,0.0,8.82,2.55,0.0
20110211:2210,0.0,0.0,0.0,0.0,8.33,2.62,0.0
20110211:2310,0.0,0.0,0.0,0.0,7.79,2.69,0.0
20110212:0010,0.0,0.0,0.0,0.0,7.46,2.41,0.0
20110212:0110,0.0,0.0,0.0,0.0,6.94,2.21,0.0
20110212:0210,0.0,0.0,0.0,0.0,6.52,2.07,0.0
20110212:0310,0.0,0.0,0.0,0.0,5.99,2.21,0.0
20110212:0410,0.0,0.0,0.0,0.0,5.57,2.34,0.0
20110212:0510,0.0,0.0,0.0,0.0,5.56,2.48,0.0
20110212:0610,0.0,0.0,0.0,0.0,5.75,2.69,0.0
20110212:0710,0.0,0.0,0.0,0.0,7.54,3.31,0.0
20110212:0810,120.41,63.61,8.4,8.91,7.73,3.31,0.0
20110212:0910,186.88,108.33,19.3,16.01,8.52,3.24,0.0
20110212:1010,257.72,98.6,32.3,21.43,9.71,3.45,0.0
20110212:1110,14.42,98.97,22.2,24.69,10.16,4.14,0.0
20110212:1210,0.0,68.71,19.3,25.4,10.27,5.72,0.0
20110212:1310,0.0,24.56,6.9,23.48,10.23,5.86,0.0
20110212:1410,0.0,24.92,7.0,19.17,9.85,4.83,0.0
20110212:1510,0.0,12.82,3.6,12.9,9.61,4.48,0.0
20110212:1610,0.0,3.92,1.1,5.19,9.32,3.86,0.0
20110212:1710,0.0,0.0,0.0,0.0,8.83,3.52,0.0
20110212:1810,0.0,0.0,0.0,0.0,8.29,3.31,0.0
20110212:1910,0.0,0.0,0.0,0.0,7.15,3.03,0.0
20110212:2010,0.0,0.0,0.0,0.0,6.49,3.03,0.0
20110212:2110,0.0,0.0,0.0,0.0,5.99,3.1,0.0
20110212:2210,0.0,0.0,0.0,0.0,5.53,3.03,0.0
20110212:2310,0.0,0.0,0.0,0.0,4.61,2.97,0.0
20110213:0010,0.0,0.0,0.0,0.0,4.09,2.97,0.0
20110213:0110,0.0,0.0,0.0,0.0,3.77,2.9,0.0
20110213:0210,0.0,0.0,0.0,0.0,3.15,2.76,0.0
20110213:0310,0.0,0.0,0.0,0.0,2.96,2.69,0.0
20110213:0410,0.0,0.0,0.0,0.0,2.77,2.76,0.0
20110213:0510,0.0,0.0,0.0,0.0,2.62,2.9,0.0
20110213:0610,0.0,0.0,0.0,0.0,2.43,2.97,0.0
20110213:0710,0.0,0.0,0.0,0.0,2.37,2.9,0.0
20110213:0810,0.0,12.96,2.6,9.19,2.89,3.1,0.0
20110213:0910,0.0,39.38,7.9,16.31,4.36,3.86,0.0
20110213:1010,24.63,90.0,18.7,21.75,5.63,4.69,0.0
20110213:1110,16.56,103.62,23.5,25.02,6.73,4.97,0.0
20110213:1210,0.0,68.35,19.2,25.73,7.22,4.9,0.0
20110213:1310,0.0,66.93,18.8,23.81,7.63,4.83,0.0
20110213:1410,0.0,26.34,7.4,19.48,7.83,4.69,0.0
20110213:1510,0.0,34.18,9.6,13.2,7.95,4.55,0.0
20110213:1610,0.0,11.75,3.3,5.47,7.4,3.93,0.0
20110213:1710,0.0,0.0,0.0,0.0,6.88,4.07,0.0
20110213:1810,0.0,0.0,0.0,0.0,6.37,4.28,0.0
20110213:1910,0.0,0.0,0.0,0.0,6.33,4.07,0.0
20110213:2010,0.0,0.0,0.0,0.0,6.13,4.07,0.0
20110213:2110,0.0,0.0,0.0,0.0,6.18,4.14,0.0
20110213:2210,0.0,0.0,0.0,0.0,6.36,4.21,0.0
20110213:2310,0.0,0.0,0.0,0.0,6.27,4.14,0.0
20110214:0010,0.0,0.0,0.0,0.0,6.67,3.93,0.0
20110214:0110,0.0,0.0,0.0,0.0,6.81,3.66,0.0
20110214:0210,0.0,0.0,0.0,0.0,6.85,3.66,0.0
20110214:0310,0.0,0.0,0.0,0.0,6.8,3.86,0.0
20110214:0410,0.0,0.0,0.0,0.0,6.66,3.86,0.0
20110214:0510,0.0,0.0,0.0,0.0,6.63,3.66,0.0
20110214:0610,0.0,0.0,0.0,0.0,6.52,3.52,0.0
20110214:0710,0.0,0.0,0.0,0.0,6.16,3.1,0.0
20110214:0810,0.0,5.48,1.1,9.47,6.41,2.83,0.0
20110214:0910,11.3,56.23,11.2,16.61,6.54,2.55,0.0
20110214:1010,1.16,63.07,12.7,22.07,6.67,2.28,0.0
20110214:1110,4.09,88.19,18.4,25.35,6.96,1.72,0.0
20110214:1210,0.0,30.26,8.5,26.07,7.62,2.41,0.0
20110214:1310,0.0,40.23,11.3,24.14,7.95,1.66,0.0
20110214:1410,0.0,26.7,7.5,19.79,8.25,1.45,0.0
20110214:1510,0.0,18.87,5.3,13.49,8.46,1.86,0.0
20110214:1610,0.0,12.46,3.5,5.75,8.08,1.45,0.0
20110214:1710,0.0,0.0,0.0,0.0,7.26,1.59,0.0
20110214:1810,0.0,0.0,0.0,0.0,6.34,1.79,0.0
20110214:1910,0.0,0.0,0.0,0.0,5.82,1.66,0.0
20110214:2010,0.0,0.0,0.0,0.0,5.24,1.72,0.0
20110214:2110,0.0,0.0,0.0,0.0,4.57,1.93,0.0
20110214:2210,0.0,0.0,0.0,0.0,4.18,2.14,0.0
20110214:2310,0.0,0.0,0.0,0.0,3.86,2.34,0.0
20110215:0010,0.0,0.0,0.0,0.0,3.2,2.62,0.0
20110215:0110,0.0,0.0,0.0,0.0,2.68,2.9,0.0
20110215:0210,0.0,0.0,0.0,0.0,2.39,2.97,0.0
20110215:0310,0.0,0.0,0.0,0.0,2.27,2.97,0.0
20110215:0410,0.0,0.0,0.0,0.0,1.95,3.1,0.0
20110215:0510,0.0,0.0,0.0,0.0,1.89,3.17,0.0
20110215:0610,0.0,0.0,0.0,0.0,1.81,3.17,0.0
20110215:0710,0.0,0.0,0.0,0.0,2.02,3.1,0.0
20110215:0810,28.79,38.89,6.9,9.77,2.41,3.17,0.0
20110215:0910,235.56,121.16,22.2,16.92,3.98,3.31,0.0
20110215:1010,89.19,115.81,25.6,22.4,5.53,3.93,0.0
20110215:1110,33.74,113.22,28.4,25.69,6.97,4.69,0.0
20110215:1210,0.0,73.34,20.6,26.41,7.88,5.17,0.0
20110215:1310,0.0,70.84,19.9,24.47,8.26,5.31,0.0
20110215:1410,0.0,40.58,11.4,20.11,7.33,5.03,0.0
20110215:1510,0.0,33.82,9.5,13.79,7.16,4.0,0.0
20110215:1610,0.0,2.49,0.7,6.03,6.79,4.07,0.0
20110215:1710,0.0,0.0,0.0,0.0,5.94,4.14,0.0
20110215:1810,0.0,0.0,0.0,0.0,5.67,4.34,0.0
20110215:1910,0.0,0.0,0.0,0.0,6.11,3.79,0.0
20110215:2010,0.0,0.0,0.0,0.0,5.36,3.86,0.0
20110215:2110,0.0,0.0,0.0,0.0,5.1,4.28,0.0
20110215:2210,0.0,0.0,0.0,0.0,5.27,4.41,0.0
20110215:2310,0.0,0.0,0.0,0.0,5.19,4.21,0.0
20110216:0010,0.0,0.0,0.0,0.0,5.08,4.0,0.0
20110216:0110,0.0,0.0,0.0,0.0,4.52,3.86,0.0
20110216:0210,0.0,0.0,0.0,0.0,4.32,3.86,0.0
20110216:0310,0.0,0.0,0.0,0.0,3.84,3.72,0.0
20110216:0410,0.0,0.0,0.0,0.0,3.36,3.45,0.0
20110216:0510,0.0,0.0,0.0,0.0,2.81,3.17,0.0
20110216:0610,0.0,0.0,0.0,0.0,2.32,2.97,0.0
20110216:0710,0.0,2.14,0.6,1.71,2.08,2.9,0.0
20110216:0810,279.87,101.65,12.3,10.06,2.69,2.62,0.0
20110216:0910,273.21,122.9,23.5,17.24,4.47,3.31,0.0
20110216:1010,223.53,115.68,33.3,22.73,6.05,3.52,0.0
20110216:1110,16.01,107.44,24.3,26.04,7.35,3.66,0.0
20110216:1210,0.0,72.27,20.3,26.76,8.26,3.59,0.0
20110216:1310,0.0,55.18,15.5,24.81,9.02,3.38,0.0
20110216:1410,0.0,55.89,15.7,20.43,9.23,2.76,0.0
20110216:1510,0.0,33.46,9.4,14.09,9.54,2.28,0.0
20110216:1610,0.0,11.04,3.1,6.31,8.96,1.59,0.0
20110216:1710,0.0,0.0,0.0,0.0,7.67,2.21,0.0
20110216:1810,0.0,0.0,0.0,0.0,6.72,2.34,0.0
20110216:1910,0.0,0.0,0.0,0.0,5.72,2.83,0.0
20110216:2010,0.0,0.0,0.0,0.0,4.9,2.9,0.0
20110216:2110,0.0,0.0,0.0,0.0,4.12,2.69,0.0
20110216:2210,0.0,0.0,0.0,0.0,3.63,2.41,0.0
20110216:2310,0.0,0.0,0.0,0.0,2.73,2.41,0.0
20110217:0010,0.0,0.0,0.0,0.0,2.14,2.48,0.0
20110217:0110,0.0,0.0,0.0,0.0,1.74,2.41,0.0
20110217:0210,0.0,0.0,0.0,0.0,1.27,2.28,0.0
20110217:0310,0.0,0.0,0.0,0.0,0.78,2.21,0.0
20110217:0410,0.0,0.0,0.0,0.0,0.33,2.28,0.0
20110217:0510,0.0,0.0,0.0,0.0,0.1,2.34,0.0
20110217:0610,0.0,0.0,0.0,0.0,-0.04,2.41,0.0
20110217:0710,0.0,2.49,0.7,2.0,-0.34,2.21,0.0
20110217:0810,235.89,97.47,12.1,10.36,0.49,1.86,0.0
20110217:0910,429.94,105.71,27.4,17.55,2.98,2.21,0.0
20110217:1010,345.49,77.09,38.7,23.07,5.22,2.62,0.0
20110217:1110,141.48,66.36,42.9,26.38,6.9,3.03,0.0
20110217:1210,0.0,30.26,8.5,27.11,8.08,3.31,0.0
20110217:1310,0.0,31.68,8.9,25.15,8.94,3.45,0.0
20110217:1410,0.0,29.55,8.3,20.75,9.41,3.45,0.0
20110217:1510,0.0,23.85,6.7,14.39,9.34,3.38,0.0
20110217:1610,0.0,11.75,3.3,6.59,8.54,2.83,0.0
20110217:1710,0.0,0.0,0.0,0.0,6.61,2.97,0.0
20110217:1810,0.0,0.0,0.0,0.0,5.06,3.1,0.0
20110217:1910,0.0,0.0,0.0,0.0,4.44,3.17,0.0
20110217:2010,0.0,0.0,0.0,0.0,3.48,3.17,0.0
20110217:2110,0.0,0.0,0.0,0.0,2.52,3.1,0.0
20110217:2210,0.0,0.0,0.0,0.0,1.63,2.97,0.0
20110217:2310,0.0,0.0,0.0,0.0,0.81,2.83,0.0
20110218:0010,0.0,0.0,0.0,0.0,0.09,2.69,0.0
20110218:0110,0.0,0.0,0.0,0.0,-0.46,2.48,0.0
20110218:0210,0.0,0.0,0.0,0.0,-1.0,2.34,0.0
20110218:0310,0.0,0.0,0.0,0.0,-1.48,2.28,0.0
20110218:0410,0.0,0.0,0.0,0.0,-1.9,2.21,0.0
20110218:0510,0.0,0.0,0.0,0.0,-2.21,2.14,0.0
20110218:0610,0.0,0.0,0.0,0.0,-2.54,1.86,0.0
20110218:0710,0.0,2.14,0.6,2.29,-2.3,1.59,0.0
20110218:0810,0.0,22.93,4.6,10.66,-1.24,2.0,0.0
20110218:0910,0.0,31.41,6.3,17.88,0.22,2.14,0.0
20110218:1010,0.0,30.91,6.2,23.41,1.61,2.07,0.0
20110218:1110,0.0,32.4,6.5,26.73,3.39,2.21,0.0
20110218:1210,0.0,16.02,4.5,27.46,4.57,2.07,0.0
20110218:1310,0.0,20.29,5.7,25.49,5.54,1.72,0.0
20110218:1410,0.0,18.87,5.3,21.07,5.94,1.24,0.0
20110218:1510,0.0,16.73,4.7,14.69,6.15,0.76,0.0
20110218:1610,0.0,12.82,3.6,6.87,6.07,0.41,0.0
20110218:1710,0.0,0.0,0.0,0.0,5.54,0.83,0.0
20110218:1810,0.0,0.0,0.0,0.0,4.59,1.45,0.0
20110218:1910,0.0,0.0,0.0,0.0,3.19,1.52,0.0
20110218:2010,0.0,0.0,0.0,0.0,2.93,1.66,0.0
20110218:2110,0.0,0.0,0.0,0.0,2.72,1.72,0.0
20110218:2210,0.0,0.0,0.0,0.0,2.71,1.86,0.0
20110218:2310,0.0,0.0,0.0,0.0,2.34,2.0,0.0
20110219:0010,0.0,0.0,0.0,0.0,2.07,1.66,0.0
20110219:0110,0.0,0.0,0.0,0.0,2.13,1.38,0.0
20110219:0210,0.0,0.0,0.0,0.0,2.21,1.45,0.0
20110219:0310,0.0,0.0,0.0,0.0,2.2,1.66,0.0
20110219:0410,0.0,0.0,0.0,0.0,2.21,2.07,0.0
20110219:0510,0.0,0.0,0.0,0.0,2.46,2.21,0.0
20110219:0610,0.0,0.0,0.0,0.0,2.49,2.34,0.0
20110219:0710,0.0,4.27,1.2,2.58,2.24,2.62,0.0
20110219:0810,12.89,36.03,6.9,10.97,2.63,2.76,0.0
20110219:0910,0.0,39.38,7.9,18.2,3.57,3.03,0.0
20110219:1010,36.92,104.97,22.2,23.75,4.64,3.79,0.0
20110219:1110,8.15,102.72,22.1,27.09,5.39,4.76,0.0
20110219:1210,0.0,73.69,20.7,27.81,5.83,4.48,0.0
20110219:1310,0.0,67.64,19.0,25.83,6.07,4.14,0.0
20110219:1410,0.0,48.42,13.6,21.39,6.05,3.59,0.0
20110219:1510,0.0,23.14,6.5,14.99,5.78,3.24,0.0
20110219:1610,0.0,3.2,0.9,7.16,5.57,3.38,0.0
20110219:1710,0.0,0.0,0.0,0.0,5.12,3.45,0.0
20110219:1810,0.0,0.0,0.0,0.0,4.72,3.38,0.0
20110219:1910,0.0,0.0,0.0,0.0,4.77,3.1,0.0
20110219:2010,0.0,0.0,0.0,0.0,4.33,2.76,0.0
20110219:2110,0.0,0.0,0.0,0.0,4.02,2.41,0.0
20110219:2210,0.0,0.0,0.0,0.0,3.63,2.28,0.0
20110219:2310,0.0,0.0,0.0,0.0,3.56,2.28,0.0
20110220:0010,0.0,0.0,0.0,0.0,3.51,2.55,0.0
20110220:0110,0.0,0.0,0.0,0.0,3.36,2.76,0.0
20110220:0210,0.0,0.0,0.0,0.0,3.28,2.9,0.0
20110220:0310,0.0,0.0,0.0,0.0,3.09,2.97,0.0
20110220:0410,0.0,0.0,0.0,0.0,2.9,2.97,0.0
20110220:0510,0.0,0.0,0.0,0.0,2.65,2.97,0.0
20110220:0610,0.0,0.0,0.0,0.0,2.35,2.97,0.0
20110220:0710,0.0,4.98,1.4,2.88,2.54,2.62,0.0
20110220:0810,12.55,36.4,7.0,11.29,2.5,2.83,0.0
20110220:0910,0.0,46.86,9.4,18.53,2.41,2.97,0.0
20110220:1010,0.0,29.91,6.0,24.1,2.71,3.72,0.0
20110220:1110,0.0,40.38,8.1,27.44,3.56,3.66,0.0
20110220:1210,0.0,23.14,6.5,28.17,4.19,3.72,0.0
20110220:1310,0.0,23.85,6.7,26.17,4.28,3.79,0.0
20110220:1410,0.0,22.43,6.3,21.72,4.35,3.59,0.0
20110220:1510,0.0,23.14,6.5,15.29,4.56,3.31,0.0
20110220:1610,0.0,15.66,4.4,7.44,4.36,3.17,0.0
20110220:1710,0.0,0.0,0.0,0.0,3.81,3.31,0.0
20110220:1810,0.0,0.0,0.0,0.0,3.22,3.66,0.0
20110220:1910,0.0,0.0,0.0,0.0,3.05,3.45,0.0
20110220:2010,0.0,0.0,0.0,0.0,2.62,3.31,0.0
20110220:2110,0.0,0.0,0.0,0.0,2.28,2.97,0.0
20110220:2210,0.0,0.0,0.0,0.0,1.87,2.62,0.0
20110220:2310,0.0,0.0,0.0,0.0,1.59,2.41,0.0
20110221:0010,0.0,0.0,0.0,0.0,1.44,2.41,0.0
20110221:0110,0.0,0.0,0.0,0.0,1.21,2.62,0.0
20110221:0210,0.0,0.0,0.0,0.0,0.94,2.62,0.0
20110221:0310,0.0,0.0,0.0,0.0,0.73,2.48,0.0
20110221:0410,0.0,0.0,0.0,0.0,0.51,2.41,0.0
20110221:0510,0.0,0.0,0.0,0.0,0.57,2.41,0.0
20110221:0610,0.0,0.0,0.0,0.0,0.48,2.48,0.0
20110221:0710,0.0,5.98,1.2,3.18,0.93,2.28,0.0
20110221:0810,0.0,22.93,4.6,11.6,0.99,2.55,0.0
20110221:0910,0.0,36.39,7.3,18.86,1.26,2.9,0.0
20110221:1010,0.0,51.35,10.3,24.45,1.83,2.9,0.0
20110221:1110,0.0,55.33,11.1,27.8,2.69,2.97,0.0
20110221:1210,0.0,19.94,5.6,28.53,3.25,2.83,0.0
20110221:1310,0.0,29.19,8.2,26.52,4.01,2.9,0.0
20110221:1410,0.0,36.67,10.3,22.04,4.4,2.97,0.0
20110221:1510,0.0,35.24,9.9,15.6,4.48,3.24,0.0
20110221:1610,0.0,17.8,5.0,7.72,4.24,3.31,0.0
20110221:1710,0.0,0.0,0.0,0.0,3.54,3.03,0.0
20110221:1810,0.0,0.0,0.0,0.0,2.75,3.17,0.0
20110221:1910,0.0,0.0,0.0,0.0,2.47,3.38,0.0
20110221:2010,0.0,0.0,0.0,0.0,2.06,3.24,0.0
20110221:2110,0.0,0.0,0.0,0.0,1.73,2.9,0.0
20110221:2210,0.0,0.0,0.0,0.0,1.37,2.62,0.0
20110221:2310,0.0,0.0,0.0,0.0,1.11,2.76,0.0
20110222:0010,0.0,0.0,0.0,0.0,0.7,2.83,0.0
20110222:0110,0.0,0.0,0.0,0.0,0.19,2.62,0.0
20110222:0210,0.0,0.0,0.0,0.0,-0.32,2.48,0.0
20110222:0310,0.0,0.0,0.0,0.0,-0.8,2.41,0.0
20110222:0410,0.0,0.0,0.0,0.0,-1.2,2.34,0.0
20110222:0510,0.0,0.0,0.0,0.0,-1.85,2.28,0.0
20110222:0610,0.0,0.0,0.0,0.0,-2.38,2.28,0.0
20110222:0710,291.49,38.61,3.4,3.49,-3.05,2.14,0.0
20110222:0810,476.33,116.51,17.6,11.92,-2.48,2.21,0.0
20110222:0910,469.19,108.94,31.4,19.2,-1.2,2.41,0.0
20110222:1010,369.57,75.62,43.1,24.8,0.2,2.62,0.0
20110222:1110,169.23,50.25,49.4,28.17,1.68,2.48,0.0
20110222:1210,0.0,30.97,8.7,28.89,2.57,1.66,0.0
20110222:1310,0.0,29.19,8.2,26.87,3.23,1.31,0.0
20110222:1410,0.0,25.63,7.2,22.37,3.6,1.79,0.0
20110222:1510,0.0,23.14,6.5,15.9,3.65,2.21,0.0
20110222:1610,0.0,13.53,3.8,8.01,3.15,1.86,0.0
20110222:1710,0.0,0.0,0.0,0.0,1.74,2.07,0.0
20110222:1810,0.0,0.0,0.0,0.0,-0.02,2.34,0.0
20110222:1910,0.0,0.0,0.0,0.0,-0.72,2.21,0.0
20110222:2010,0.0,0.0,0.0,0.0,-1.61,2.21,0.0
20110222:2110,0.0,0.0,0.0,0.0,-2.33,2.34,0.0
20110222:2210,0.0,0.0,0.0,0.0,-2.59,2.55,0.0
20110222:2310,0.0,0.0,0.0,0.0,-2.52,2.83,0.0
20110223:0010,0.0,0.0,0.0,0.0,-2.31,3.03,0.0
20110223:0110,0.0,0.0,0.0,0.0,-2.16,3.24,0.0
20110223:0210,0.0,0.0,0.0,0.0,-2.12,3.31,0.0
20110223:0310,0.0,0.0,0.0,0.0,-2.17,3.31,0.0
20110223:0410,0.0,0.0,0.0,0.0,-2.02,3.24,0.0
20110223:0510,0.0,0.0,0.0,0.0,-1.85,3.24,0.0
20110223:0610,0.0,0.0,0.0,0.0,-1.7,3.24,0.0
20110223:0710,84.64,22.06,2.6,3.8,-1.39,3.45,0.0
20110223:0810,0.0,28.91,5.8,12.24,-0.57,3.38,0.0
20110223:0910,1.95,55.27,11.1,19.54,0.75,4.14,0.0
20110223:1010,35.03,109.87,23.3,25.16,2.04,4.55,0.0
20110223:1110,2.85,95.34,19.7,28.53,3.17,4.76,0.0
20110223:1210,0.0,27.77,7.8,29.26,4.0,4.83,0.0
20110223:1310,0.0,38.45,10.8,27.22,4.52,4.76,0.0
20110223:1410,0.0,42.72,12.0,22.7,4.45,4.48,0.0
20110223:1510,0.0,42.72,12.0,16.21,4.2,4.0,0.0
20110223:1610,0.0,15.66,4.4,8.29,3.19,3.86,0.0
20110223:1710,0.0,0.0,0.0,0.0,2.44,4.21,0.0
20110223:1810,0.0,0.0,0.0,0.0,2.06,4.55,0.0
20110223:1910,0.0,0.0,0.0,0.0,2.01,4.9,0.0
20110223:2010,0.0,0.0,0.0,0.0,1.74,5.17,0.0
20110223:2110,0.0,0.0,0.0,0.0,1.55,5.1,0.0
20110223:2210,0.0,0.0,0.0,0.0,1.56,5.38,0.0
20110223:2310,0.0,0.0,0.0,0.0,1.77,5.59,0.0
20110224:0010,0.0,0.0,0.0,0.0,2.09,5.66,0.0
20110224:0110,0.0,0.0,0.0,0.0,2.32,5.52,0.0
20110224:0210,0.0,0.0,0.0,0.0,2.49,5.17,0.0
20110224:0310,0.0,0.0,0.0,0.0,2.65,4.62,0.0
20110224:0410,0.0,0.0,0.0,0.0,2.86,4.14,0.0
20110224:0510,0.0,0.0,0.0,0.0,3.16,3.66,0.0
20110224:0610,0.0,0.0,0.0,0.0,3.56,3.24,0.0
20110224:0710,0.0,1.5,0.3,4.11,4.34,2.9,0.0
20110224:0810,3.77,32.68,6.5,12.57,5.14,2.69,0.0
20110224:0910,17.25,72.5,14.5,19.89,5.89,2.55,0.0
20110224:1010,0.0,60.32,12.1,25.52,6.78,2.21,0.0
20110224:1110,0.0,72.78,14.6,28.9,7.58,2.69,0.0
20110224:1210,0.0,25.63,7.2,29.62,8.38,2.97,0.0
20110224:1310,0.0,68.35,19.2,27.57,8.98,2.9,0.0
20110224:1410,0.0,27.77,7.8,23.03,9.24,2.62,0.0
20110224:1510,0.0,22.43,6.3,16.51,9.13,1.86,0.0
20110224:1610,0.0,12.1,3.4,8.58,8.89,1.66,0.0
